C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_36_290.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_36_290.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_36_290.jpg, 0, 0, 0, 7.78462E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_36_432.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_36_432.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_36_432.jpg, 0, 0, 0, 7.820662E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_36_535.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_36_535.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_36_535.jpg, 0, 0, 0, 7.806314E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_36_645.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_36_645.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_36_645.jpg, 0, 0, 0, 7.82174E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_36_750.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_36_750.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_36_750.jpg, 0, 0, 0, 7.954866E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_36_854.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_36_854.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_36_854.jpg, 0, 0, 0, 7.898117E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_36_961.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_36_961.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_36_961.jpg, 0, 0, 0, 7.826174E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_37_071.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_37_071.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_37_071.jpg, 0, 0, 0, 7.968652E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_37_177.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_37_177.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_37_177.jpg, 0, 0, 0, 7.794787E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_37_282.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_37_282.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_37_282.jpg, 0, 0, 0, 7.878966E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_37_402.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_37_402.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_37_402.jpg, 0, 0, 0, 7.825605E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_37_504.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_37_504.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_37_504.jpg, 0, 0, 0, 7.84649E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_37_615.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_37_615.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_37_615.jpg, 0, 0, 0, 7.83373E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_37_808.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_37_808.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_37_808.jpg, 0, 0, 0, 7.781546E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_37_931.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_37_931.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_37_931.jpg, 0, 0, 0, 7.800182E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_38_030.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_38_030.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_38_030.jpg, 0, 0, 0, 7.969102E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_38_133.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_38_133.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_38_133.jpg, 0, 0, 0, 7.839267E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_38_241.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_38_241.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_38_241.jpg, 0, 0, 0, 7.849811E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_38_349.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_38_349.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_38_349.jpg, 0, 0, 0, 7.786514E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_38_451.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_38_451.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_38_451.jpg, 0, 0, 0, 8.043848E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_38_641.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_38_641.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_38_641.jpg, 0, 0, 0, 7.817706E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_38_773.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_38_773.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_38_773.jpg, 0, 0, 0, 7.818557E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_38_872.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_38_872.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_38_872.jpg, 0, 0, 0, 7.841593E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_38_981.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_38_981.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_38_981.jpg, 0, 0, 0, 7.806657E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_39_088.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_39_088.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_39_088.jpg, 0, 0, 0, 8.025891E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_39_196.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_39_196.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_39_196.jpg, 0, 0, 0, 7.814098E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_39_308.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_39_308.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_39_308.jpg, 0, 0, 0, 7.850628E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_39_410.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_39_410.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_39_410.jpg, 0, 0, 0, 7.982867E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_39_512.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_39_512.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_39_512.jpg, 0, 0, 0, 7.922229E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_39_612.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_39_612.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_39_612.jpg, 0, 0, 0, 7.784595E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_39_721.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_39_721.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_39_721.jpg, 0, 0, 0, 8.101992E-05
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_39_831.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_39_831.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_39_831.jpg, 0, 0.3266844, 0, 0.2355007
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_39_941.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_39_941.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_39_941.jpg, -0.07027818, 0.657183, 0, 0.9367576
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_40_048.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_40_048.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_40_048.jpg, -0.297162, 0.9750158, 0, 1.931272
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_40_155.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_40_155.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_40_155.jpg, -0.007732946, 1, 0, 3.126286
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_40_276.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_40_276.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_40_276.jpg, 0, 1, 0, 4.534014
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_40_387.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_40_387.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_40_387.jpg, -0.1047385, 1, 0, 5.917777
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_40_488.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_40_488.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_40_488.jpg, 0, 1, 0, 7.062243
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_40_598.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_40_598.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_40_598.jpg, 0, 1, 0, 8.424128
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_40_704.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_40_704.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_40_704.jpg, 0, 1, 0, 9.546932
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_40_819.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_40_819.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_40_819.jpg, -0.3416863, 1, 0, 10.83674
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_40_925.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_40_925.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_40_925.jpg, -0.5986919, 1, 0, 11.93296
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_41_034.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_41_034.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_41_034.jpg, -0.3083423, 1, 0, 12.78194
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_41_138.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_41_138.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_41_138.jpg, 0, 1, 0, 13.99472
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_41_278.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_41_278.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_41_278.jpg, 0, 1, 0, 15.51573
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_41_384.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_41_384.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_41_384.jpg, 0, 1, 0, 16.80885
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_41_486.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_41_486.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_41_486.jpg, 0, 1, 0, 17.69146
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_41_587.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_41_587.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_41_587.jpg, 0, 1, 0, 18.88294
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_41_694.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_41_694.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_41_694.jpg, -0.2890746, 1, 0, 19.72597
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_41_797.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_41_797.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_41_797.jpg, -0.05033725, 1, 0, 20.83498
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_41_909.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_41_909.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_41_909.jpg, 0, 1, 0, 22.00997
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_42_023.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_42_023.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_42_023.jpg, 0, 1, 0, 22.96291
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_42_129.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_42_129.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_42_129.jpg, -0.03979079, 1, 0, 24.14058
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_42_233.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_42_233.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_42_233.jpg, -0.3228555, 1, 0, 25.04613
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_42_343.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_42_343.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_42_343.jpg, -0.6808102, 1, 0, 25.86487
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_42_463.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_42_463.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_42_463.jpg, -1, 1, 0, 26.47421
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_42_588.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_42_588.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_42_588.jpg, -1, 1, 0, 27.21615
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_42_691.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_42_691.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_42_691.jpg, -0.6847543, 0.8399802, 0, 28.09978
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_42_802.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_42_802.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_42_802.jpg, 0.08921604, 0.5083875, 0, 28.69837
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_42_904.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_42_904.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_42_904.jpg, 0.3947645, 0.2028391, 0, 28.55857
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_43_006.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_43_006.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_43_006.jpg, 0.6170662, 0, 0, 27.95215
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_43_124.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_43_124.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_43_124.jpg, 0.268127, 0, 0, 27.44909
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_43_225.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_43_225.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_43_225.jpg, 0, 0, 0, 27.16169
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_43_337.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_43_337.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_43_337.jpg, 0, 0, 0, 26.87764
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_43_452.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_43_452.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_43_452.jpg, 0.0469551, 0.1920838, 0, 26.59342
C:\Users\depkuma3\Desktop\Data\IMG\center_2019_06_16_20_59_43_574.jpg, C:\Users\depkuma3\Desktop\Data\IMG\left_2019_06_16_20_59_43_574.jpg, C:\Users\depkuma3\Desktop\Data\IMG\right_2019_06_16_20_59_43_574.jpg, 0, 0.5553541, 0, 26.81297
